Date,Close,Log_Returns,EWMA_Volatility,VaR_EWMA
2014-01-03,6211.14990234375,-0.0016087131606754,0.01048181755146323,-0.024380707624703474
2014-01-06,6191.4501953125,-0.0031767086647526,0.010170136022356469,-0.02365573638800115
2014-01-07,6162.25,-0.0047273690038389,0.009890968374576958,-0.023006392439266006
2014-01-08,6174.60009765625,0.0020021483091771,0.009659309557394672,-0.022467554030500006
2014-01-09,6168.35009765625,-0.0010127239331396,0.009377880428388812,-0.021812949876432376
2014-01-10,6171.4501953125,0.0005024550880677,0.009095575816587627,-0.021156309349382823
2014-01-13,6272.75,0.016281004922037,0.008819346752232138,-0.020513800545691956
2014-01-14,6241.85009765625,-0.004938226534857,0.009434950544874345,-0.021945694967377725
2014-01-15,6320.89990234375,0.0125849591878064,0.00922715336145147,-0.02146235871873612
2014-01-16,6318.89990234375,-0.0003164607110232,0.009462283523120918,-0.022009271474779258
2014-01-17,6261.64990234375,-0.0091014138624697,0.009174351734401039,-0.021339542134216818
2014-01-20,6303.9501953125,0.0067327389744132,0.009169991822214143,-0.0213294009784701
2014-01-21,6313.7998046875,0.0015612310238598,0.009042301226134902,-0.021032392651989782
2014-01-22,6338.9501953125,0.0039754873445066,0.008775173235606396,-0.02041105294602048
2014-01-23,6345.64990234375,0.0010563529953923,0.008563393916759207,-0.01991845425038192
2014-01-24,6266.75,-0.012511644446641,0.008306549545402454,-0.01932103424260611
2014-01-27,6135.85009765625,-0.0211092451629749,0.008616920229105172,-0.020042956452898632
2014-01-28,6126.25,-0.001565816547123,0.009825082659281345,-0.02285314226548841
2014-01-29,6120.25,-0.000979871878508,0.009533489455260492,-0.022174896472935905
2014-01-30,6073.7001953125,-0.0076349386484663,0.00924617676966251,-0.021506607166235002
2014-01-31,6089.5,0.0025979698303823,0.009157500480723248,-0.021300346118162276
2014-02-03,6001.7998046875,-0.0145065848502963,0.008901302881351377,-0.020704430502023304
2014-02-04,6000.89990234375,-0.0001499499891527,0.009333041393219674,-0.021708654280628962
2014-02-05,6022.39990234375,0.0035763930477856,0.009048793900219716,-0.02104749461191106
2014-02-06,6036.2998046875,0.0023053743500808,0.008816760517314127,-0.02050778496327266
2014-02-07,6063.2001953125,0.0044465366250114,0.008566798416685764,-0.01992637311721109
2014-02-10,6053.4501953125,-0.0016093560167322,0.008376928690328933,-0.019484736133705098
2014-02-11,6062.7001953125,0.0015268879138819,0.008131295089541406,-0.01891339237827331
2014-02-12,6084.0,0.0035070967714394,0.007892449901348863,-0.018357838470537454
2014-02-13,6001.10009765625,-0.0137195723661018,0.007700084621901113,-0.01791039683054199
2014-02-14,6048.35009765625,0.0078427216881646,0.008187027845799354,-0.019043026769329296
2014-02-18,6127.10009765625,0.0129360470308722,0.008166778830095792,-0.018995927558802812
2014-02-19,6152.75,0.0041775655962216,0.008528480441392535,-0.01983724550667904
2014-02-20,6091.4501953125,-0.0100129556630914,0.008331746706393934,-0.01937964283907229
2014-02-21,6155.4501953125,0.0104517193024489,0.00844206608925788,-0.01963624572361383
2014-02-24,6186.10009765625,0.0049669554681356,0.008575935939983749,-0.0199476269964022
2014-02-25,6200.0498046875,0.002252469579198,0.008403220537939557,-0.01954589097124741
2014-02-26,6238.7998046875,0.006230499856538,0.00816588547782829,-0.018993849621428603
2014-02-28,6276.9501953125,0.006096399941408,0.008062873694069984,-0.018754244212406783
2014-03-03,6221.4501953125,-0.0088811948832916,0.007958599236603773,-0.018511701824340376
2014-03-04,6297.9501953125,0.012221184683582,0.008016949610271868,-0.018647424793492365
2014-03-05,6328.64990234375,0.0048627132066446,0.008329263682621239,-0.019373867325777002
2014-03-06,6401.14990234375,0.0113907186299378,0.00816289129345477,-0.018986885148575793
2014-03-07,6526.64990234375,0.0194161333744402,0.00839164673154315,-0.01951897029756937
2014-03-10,6537.25,0.0016228078999031,0.009424103399678972,-0.021920464507653288
2014-03-11,6511.89990234375,-0.0038853304216658,0.00914564987977178,-0.021272781620349162
2014-03-12,6516.89990234375,0.0007675304433891,0.008917964149350383,-0.020743184611388993
2014-03-13,6493.10009765625,-0.0036586981147299,0.008648330802752895,-0.020116017447203233
2014-03-14,6504.2001953125,0.0017080624598547,0.008432625477696583,-0.01961428686112225
2014-03-18,6516.64990234375,0.0019122731206803,0.008186432113092832,-0.019041641095053928
2014-03-19,6524.0498046875,0.0011348935723144,0.007950850131088216,-0.01849367740491119
2014-03-20,6483.10009765625,-0.0062965127072204,0.007713646073280313,-0.017941940766450008
2014-03-21,6493.2001953125,0.0015566994394178,0.007636038235599276,-0.017761424936003915
2014-03-24,6583.5,0.0138110132801641,0.0074132269578155415,-0.01724316590387895
2014-03-25,6589.75,0.0009488927134847,0.007943753719866335,-0.018477171152409096
2014-03-26,6601.39990234375,0.0017663214289679,0.0077052614241879605,-0.017922438072661195
2014-03-27,6641.75,0.0060937500241843,0.007483046430538849,-0.017405565997433363
2014-03-28,6695.89990234375,0.0081199012211458,0.007407040718811998,-0.017228776711956707
2014-03-31,6704.2001953125,0.001238840601162,0.007451735692306895,-0.017332737220305837
2014-04-01,6721.0498046875,0.0025101384662722,0.007231095802188333,-0.016819528835890062
2014-04-02,6752.5498046875,0.0046758191284211,0.007037717628435496,-0.016369731203740964
2014-04-03,6736.10009765625,-0.0024390454649215,0.00691877867284673,-0.016093079193041496
2014-04-04,6694.35009765625,-0.0062172352939061,0.006734557520075515,-0.015664580791695647
2014-04-07,6695.0498046875,0.0001045165633993,0.006704643911030685,-0.015595001737057372
2014-04-09,6796.2001953125,0.0149952429886004,0.006500443861615841,-0.015120032422118446
2014-04-10,6796.39990234375,2.9384669574600685e-05,0.007294646181369464,-0.016967347017865373
2014-04-11,6776.2998046875,-0.0029618444059262,0.007072425534723881,-0.01645046179376775
2014-04-15,6733.10009765625,-0.0063955252775563,0.006895244890840099,-0.01603833961609407
2014-04-16,6675.2998046875,-0.0086215583395539,0.006866287395159687,-0.015970984481141433
2014-04-17,6779.39990234375,0.0154744702186573,0.006984055020508712,-0.016244911977703266
2014-04-21,6817.64990234375,0.0056262353154806,0.007760022987762992,-0.01804981346953672
2014-04-22,6815.35009765625,-0.0003373879130515,0.007648800611460803,-0.01779111022225783
2014-04-23,6840.7998046875,0.0037272198497921,0.007416247810212558,-0.01725019240655441
2014-04-25,6782.75,-0.0085220308717785,0.007248049237971183,-0.016858962527520973
2014-04-28,6761.25,-0.0031748402332101,0.007330734294834599,-0.017051287969785278
2014-04-29,6715.25,-0.0068267248394148,0.007149829509419147,-0.01663050343890894
2014-04-30,6696.39990234375,-0.0028110053879877,0.007130856092708657,-0.016586371271640338
2014-05-02,6694.7998046875,-0.0002389774925132,0.00694782463620828,-0.01616064010382046
2014-05-05,6699.35009765625,0.0006794448586849,0.0067364202481353715,-0.015668913497162873
2014-05-06,6715.2998046875,0.0023779546485698,0.006533321897234096,-0.015196506732966507
2014-05-07,6652.5498046875,-0.00938826553698,0.006361015438650113,-0.014795721910300163
2014-05-08,6659.85009765625,0.0010967659857117,0.006582031461005879,-0.015309805178299675
2014-05-09,6858.7998046875,0.0294354944067975,0.006387168668674388,-0.014856554323336628
2014-05-12,7014.25,0.022411323236137,0.00950447621094011,-0.022107411666646697
2014-05-13,7108.75,0.0133826255563677,0.010726183315296442,-0.024949102391379523
2014-05-14,7108.75,0.0,0.01090383547241336,-0.025362321308833476
2014-05-15,7123.14990234375,0.0020236099686651,0.010571660717639982,-0.0245896828292306
2014-05-16,7203.0,0.0111475762996884,0.010261584163640407,-0.02386844476462759
2014-05-19,7263.5498046875,0.0083710572442195,0.010316889570799405,-0.023997085141679416
2014-05-20,7275.5,0.0016438760667509,0.010210602027023938,-0.02374986031485768
2014-05-21,7252.89990234375,-0.0031111637947278,0.009907731821177823,-0.023045384216059617
2014-05-22,7276.39990234375,0.0032348455614986,0.00963608433231125,-0.022413532156955965
2014-05-23,7367.10009765625,0.0123879339257308,0.009376072073755315,-0.021808743643554864
2014-05-26,7359.0498046875,-0.0010933331283551,0.009583513880472828,-0.0222912532859798
2014-05-27,7318.0,-0.0055937551853276,0.009295420197019387,-0.021621147378267095
2014-05-28,7329.64990234375,0.0015906858612653,0.009115807822963874,-0.021203368996213973
2014-05-29,7235.64990234375,-0.0129075688563909,0.008846688195016853,-0.020577396741609202
2014-05-30,7229.9501953125,-0.0007880360700878,0.009141355398714562,-0.02126279265741007
2014-06-02,7362.5,0.0181674014459035,0.008864974668036957,-0.02061993107785396
2014-06-03,7415.85009765625,0.0072200657126577,0.009678624790270452,-0.022512481262169072
2014-06-04,7402.25,-0.0018356066412509,0.00954897858907921,-0.022210924198198242
2014-06-05,7474.10009765625,0.0096597157069769,0.009268990218653586,-0.021559671248588243
2014-06-06,7583.39990234375,0.0145179112652755,0.009292897037278692,-0.02161527850871024
2014-06-09,7654.60009765625,0.0093451520517447,0.009686208963011282,-0.022530122047964243
2014-06-10,7656.39990234375,0.000235099561856,0.009666084907697976,-0.022483313495305492
2014-06-11,7626.85009765625,-0.0038669578145882,0.009371793953373926,-0.021798792735547752
2014-06-12,7649.89990234375,0.0030176342715146,0.009135529122859528,-0.021249240739771264
2014-06-13,7542.10009765625,-0.0141918923130048,0.00888801360311374,-0.020673519640842557
2014-06-16,7533.5498046875,-0.0011343184460937,0.009292016310038542,-0.02161322993714965
2014-06-17,7631.7001953125,0.012944298456771,0.009013227711529863,-0.020964767657018463
2014-06-18,7558.2001953125,-0.00967755834425,0.00929608891445076,-0.021622702815012468
2014-06-19,7540.7001953125,-0.0023180506372521,0.00931941742221227,-0.02167696492406574
2014-06-20,7511.4501953125,-0.0038864927679996,0.009053333648412583,-0.021058054066207667
2014-06-23,7493.35009765625,-0.0024125754534784,0.008829007231996897,-0.020536270821624784
2014-06-24,7580.2001953125,0.0115236367100271,0.00858041478016173,-0.019958044778656186
2014-06-25,7569.25,-0.0014456230527611,0.008784859641059831,-0.020433583525105166
2014-06-26,7493.2001953125,-0.0100980185737845,0.00852459517742485,-0.019828208382690202
2014-06-27,7508.7998046875,0.0020796713768032,0.008627096748595459,-0.02006662703723304
2014-06-30,7611.35009765625,0.0135649270841934,0.008379778779489255,-0.019491365441092007
2014-07-01,7634.7001953125,0.0030631036189189,0.008777692501879793,-0.0204169127593724
2014-07-02,7725.14990234375,0.0117775566796989,0.008543299640356609,-0.019871714963469473
2014-07-03,7714.7998046875,-0.0013406907927755,0.00877105131103641,-0.020401465349470693
2014-07-04,7751.60009765625,0.0047587496312579,0.008510188466943227,-0.019794698374109947
2014-07-07,7787.14990234375,0.0045756404744881,0.008332865723237099,-0.01938224567224949
2014-07-08,7623.2001953125,-0.0212786720700075,0.008156386530622256,-0.01897175507022737
2014-07-09,7585.0,-0.0050236418721478,0.009471111648928875,-0.022029805695408564
2014-07-10,7567.75,-0.0022768154231857,0.009264667137790944,-0.021549615762501736
2014-07-11,7459.60009765625,-0.0143939908108035,0.008999724832009866,-0.02093335995925495
2014-07-14,7454.14990234375,-0.0007308953891714,0.009410980953995765,-0.02188994169899415
2014-07-15,7526.64990234375,0.0096791315499086,0.009126040831032783,-0.021227170972982254
2014-07-16,7624.39990234375,0.0129035753371523,0.009160168078606583,-0.02130655095083891
2014-07-17,7640.4501953125,0.0021029094659831,0.009426785977390044,-0.021926704183409244
2014-07-18,7663.89990234375,0.0030644522939827,0.009154112186609567,-0.021292464946053854
2014-07-21,7684.2001953125,0.0026453182709969,0.008906927405186229,-0.020717513144463167
2014-07-22,7767.85009765625,0.0108271352893742,0.008659862411059096,-0.020142839968123456
2014-07-23,7795.75,0.0035852800193615,0.008804955165940966,-0.020480325715978687
2014-07-24,7830.60009765625,0.0044604344864124,0.008581774601724905,-0.01996120772361213
2014-07-25,7790.4501953125,-0.0051404982383654,0.008391768141719397,-0.01951925269763932
2014-07-28,7748.7001953125,-0.0053735370867808,0.008232979382947116,-0.019149910044734993
2014-07-30,7791.39990234375,0.0054954362228235,0.00808996456099845,-0.018817257568882396
2014-07-31,7721.2998046875,-0.0090378304410446,0.007958182214492543,-0.018510731830909656
2014-08-01,7602.60009765625,-0.0154924114512466,0.0080270571851947,-0.018670935012762874
2014-08-04,7683.64990234375,0.0106043750702756,0.008658436174368078,-0.02013952254158015
2014-08-05,7746.5498046875,0.0081528757822249,0.008787352969144596,-0.02043938300623033
2014-08-06,7672.0498046875,-0.0096637284407389,0.008750581745421138,-0.020353853139849568
2014-08-07,7649.25,-0.0029762254910542,0.008808040580792107,-0.02048750239092244
2014-08-08,7568.5498046875,-0.0106061260948779,0.008570773549156677,-0.01993561927533843
2014-08-11,7625.9501953125,0.0075554527865405,0.008706323237825215,-0.02025090785118145
2014-08-12,7727.0498046875,0.0131702039624014,0.008641594324589887,-0.020100348398996076
2014-08-13,7739.5498046875,0.001616386670279,0.00897796077443048,-0.020882736761325297
2014-08-14,7791.7001953125,0.0067155684981506,0.008713455987107006,-0.020267498626010894
2014-08-18,7874.25,0.0105388524419296,0.008606671130007062,-0.02001911704839643
2014-08-19,7897.5,0.0029483116130798,0.008734663434343487,-0.02031682714828295
2014-08-20,7875.2998046875,-0.0028149992705591,0.008499308035049146,-0.019769390489524315
2014-08-21,7891.10009765625,0.0020043000756105,0.008269183520987232,-0.019234120869816303
2014-08-22,7913.2001953125,0.0027967213545059,0.008032288930630318,-0.01868310405264612
2014-08-25,7906.2998046875,-0.0008723905385931,0.007817666183542484,-0.018183891542919817
2014-08-26,7904.75,-0.0001960407071773,0.007582520306532327,-0.017636942232994193
2014-08-27,7936.0498046875,0.0039518011472649,0.007351683022585292,-0.01710001471053339
2014-08-28,7954.35009765625,0.0023033153566769,0.007193150395143016,-0.016731267819102655
2014-09-01,8027.7001953125,0.0091791242460611,0.006996802380277406,-0.016274562336525248
2014-09-02,8083.0498046875,0.0068711670335596,0.007146559189653007,-0.016622896675132896
2014-09-03,8114.60009765625,0.0038956679592612,0.007130335612039983,-0.016585160633605
2014-09-04,8095.9501953125,-0.0023009595892866,0.006978664522301879,-0.01623237367887417
2014-09-05,8086.85009765625,-0.0011246630312066,0.006789500563799712,-0.015792378311398132
2014-09-08,8173.89990234375,0.0107068414772985,0.006588427038945805,-0.015324681292587943
2014-09-09,8152.9501953125,-0.0025662903013833,0.006905151400357665,-0.01606138215723193
2014-09-10,8094.10009765625,-0.0072444356329281,0.006724239709053223,-0.0156405815632578
2014-09-11,8085.7001953125,-0.0010383197500981,0.006756580980296024,-0.015715807360168553
2014-09-12,8105.5,0.0024457500763813,0.006555683780118343,-0.015248520472555266
2014-09-15,8042.0,-0.0078650351244085,0.006384142232248547,-0.014849514832210121
2014-09-16,7932.89990234375,-0.0136591521166137,0.006482542893770581,-0.015078394770910372
2014-09-17,7975.5,0.0053556862718972,0.007120133904645929,-0.01656143146220643
2014-09-18,8114.75,0.0173090507143806,0.00702677244099042,-0.016344272697743717
2014-09-19,8121.4501953125,0.0008253403644006,0.00802428771164112,-0.01866449321727725
2014-09-22,8146.2998046875,0.0030550787543243,0.007782461878189289,-0.018102006328668287
2014-09-23,8017.5498046875,-0.0159309479003991,0.007582395431791249,-0.017636651774346444
2014-09-24,8002.39990234375,-0.0018913800776086,0.008322911949271103,-0.019359093194004588
2014-09-25,7911.85009765625,-0.0113798365457159,0.008082651213078478,-0.01880024672162054
2014-09-26,7968.85009765625,0.0071785556145695,0.008317423662575747,-0.019346327439151188
2014-09-29,7958.89990234375,-0.001249416472118,0.008253524328582092,-0.019197697588281947
2014-09-30,7964.7998046875,0.0007410215869771,0.008007938967249606,-0.018626466037822583
2014-10-01,7945.5498046875,-0.0024198097296141,0.0077661063662909586,-0.01806396340799277
2014-10-07,7852.39990234375,-0.0117927938243055,0.007552813538982964,-0.017567844291674375
2014-10-08,7842.7001953125,-0.0012360173819577,0.007871879825322564,-0.018309992473700284
2014-10-09,7960.5498046875,0.0149148806783457,0.007638073500783509,-0.01776615896282244
2014-10-10,7859.9501953125,-0.0127177984648417,0.008257540598394075,-0.01920703943186462
2014-10-13,7884.25,0.0030868286329098,0.00859071021497167,-0.019981991960024106
2014-10-14,7864.0,-0.0025717157348472,0.008363252629108999,-0.019452925615307533
2014-10-16,7748.2001953125,-0.01483479931274,0.008132907117092407,-0.01891714195435694
2014-10-17,7779.7001953125,0.0040572186087942,0.008682154325033244,-0.020194690960027326
2014-10-20,7879.39990234375,0.0127339443040601,0.008476123929641697,-0.01971546426034659
2014-10-21,7927.75,0.006117516281268,0.008789948606831568,-0.02044542045949023
2014-10-22,7995.89990234375,0.0085596353672847,0.008652909628973976,-0.02012666779699347
2014-10-27,7991.7001953125,-0.0005253705499506,0.008647341545331222,-0.020113716434440425
2014-10-28,8027.60009765625,0.0044820887038708,0.008384896284772998,-0.019503268758381993
2014-10-29,8090.4501953125,0.0077987616445356,0.008203258115710975,-0.01908077837714373
2014-10-30,8169.2001953125,0.0096866308772769,0.008179552437725189,-0.01902563897014879
2014-10-31,8322.2001953125,0.0185556576560087,0.008277718433346425,-0.019253973075963784
2014-11-03,8324.150390625,0.0002343090530689,0.009223238638183286,-0.021453253072414323
